Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5360349_024";"France 2";"2013-06-10T00:00:00+01:00";"2013-06-10T00:00:34+01:00";"2013-06-10";"34";"La laitière : Le nuage magique ms c";"";"";"";"Mise à disposition de temps d'antenne";"Ogilvy et Mather, 2013 (Agence)|Quad Productions, 2013 (Producteur)|Groupe Lactalis, 2013 (Annonceur)";"produit laitier";"Auteur non déclaré (Réalisateur)";"Message publicitaire";"";"";""
"5029647_001";"France 2";"2013-06-10T05:01:16+01:00";"2013-06-10T05:10:28+01:00";"2013-06-10";"552";"Retour à la nature";"";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire";"Aventure exploration";"19325";"119567"
"5029648_001";"France 2";"2013-06-10T05:10:28+01:00";"2013-06-10T05:52:11+01:00";"2013-06-10";"2503";"Stade 2 : [émission du 09 juin 2013]";"Stade 2";"";"";"Production propre";"";"";"";"Magazine";"Sports";"91";""
"5029649_001";"France 2";"2013-06-10T05:52:11+01:00";"2013-06-10T05:54:17+01:00";"2013-06-10";"126";"Jean-Luc Moreau : J'y étais !";"Dans quelle étagère";"";"";"Production propre";"France 2, 2013 (Producteur)";"";"Bonnefoy, Stephan (Réalisateur)";"Magazine";"Littérature";"16643";"52215566"
"5029650_001";"France 2";"2013-06-10T05:54:17+01:00";"2013-06-10T06:21:15+01:00";"2013-06-10";"1618";"Les Z'amours : [émission du 08 juin 2013]";"Les Z'amours";"";"";"Coproduction";"";"";"";"Jeu";"";"49438";"52512732"
"5029651_001";"France 2";"2013-06-10T06:21:15+01:00";"2013-06-10T06:21:24+01:00";"2013-06-10";"9";"[Interprogrammes F2 de 6 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 6 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39069";""
"5029652_001";"France 2";"2013-06-10T06:21:24+01:00";"2013-06-10T06:23:02+01:00";"2013-06-10";"98";"Chico & the Gypsies : 1, 2, 3 Maria";"";"";"";"Pré achat droits de diffusion";"";"";"";"Vidéo clip";"Variétés";"115966";""
"5029653_001";"France 2";"2013-06-10T06:23:02+01:00";"2013-06-10T06:27:40+01:00";"2013-06-10";"278";"[Interprogrammes F2 de 6 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 6 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"40423";""
"5029654_001";"France 2";"2013-06-10T06:27:40+01:00";"2013-06-10T06:28:52+01:00";"2013-06-10";"72";"Point route : [émission du 10 juin 2013]";"Point route";"";"";"Production propre";"";"";"";"Message info";"";"42752";"52525951"
"5029655_001";"France 2";"2013-06-10T06:28:52+01:00";"2013-06-10T06:29:44+01:00";"2013-06-10";"52";"[Interprogrammes F2 de 6 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 6 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"64834";""
"5029656_001";"France 2";"2013-06-10T06:29:44+01:00";"2013-06-10T09:01:05+01:00";"2013-06-10";"9081";"Télématin : [programme du 10 juin 2013]";"";"Télématin";"";"Production propre";"";"";"Leymergie, William (Présentateur)";"Tranche horaire";"";"12";"52525938"
"5029657_001";"France 2";"2013-06-10T06:32:24+01:00";"2013-06-10T06:36:42+01:00";"2013-06-10";"258";"6h30 le journal : [émission du 10 juin 2013]";"6h30 le journal";"Télématin";"";"Production propre";"";"";"Boussie, Laurent (Rédacteur en chef)|Fourniou, Valérie (Rédacteur en chef)|Forge, Jacques (Responsable d'édition)|Gastrin, Sophie (Présentateur)|Dubreuil, Marilyne (Scripte)";"Journal télévisé";"";"46939";"52525952"
"5029658_001";"France 2";"2013-06-10T06:54:31+01:00";"2013-06-10T06:56:32+01:00";"2013-06-10";"121";"[Interprogrammes F2 de 6 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 6 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"242";""
"5029659_001";"France 2";"2013-06-10T06:56:32+01:00";"2013-06-10T06:58:21+01:00";"2013-06-10";"109";"Point route : [émission du 10 juin 2013]";"Point route";"Télématin";"";"Production propre";"";"";"";"Message info";"";"42752";""
"5029660_001";"France 2";"2013-06-10T06:58:24+01:00";"2013-06-10T07:00:16+01:00";"2013-06-10";"112";"Météo 2 : [émission du 10 juin 2013]";"Météo 2";"Télématin";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";"52525953"
"5029661_001";"France 2";"2013-06-10T07:00:16+01:00";"2013-06-10T07:10:43+01:00";"2013-06-10";"627";"7h00 le journal : [émission du 10 juin 2013]";"7h00 le journal";"Télématin";"";"Production propre";"";"";"Boussie, Laurent (Rédacteur en chef)|Fourniou, Valérie (Rédacteur en chef)|Rincquesen, Nathanaël de (Présentateur)|Forge, Jacques (Responsable d'édition)|Dubreuil, Marilyne (Scripte)";"Journal télévisé";"";"46939";"52525954"
"5029662_001";"France 2";"2013-06-10T07:24:38+01:00";"2013-06-10T07:25:58+01:00";"2013-06-10";"80";"Météo 2 : [émission du 10 juin 2013]";"Météo 2";"Télématin";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";""
"5029663_001";"France 2";"2013-06-10T07:26:03+01:00";"2013-06-10T07:30:17+01:00";"2013-06-10";"254";"[Interprogrammes F2 de 7 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 7 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"2706";""
"5029664_001";"France 2";"2013-06-10T07:30:27+01:00";"2013-06-10T07:39:02+01:00";"2013-06-10";"515";"7h30 le journal : [émission du 10 juin 2013]";"7h30 le journal";"Télématin";"";"Production propre";"";"";"Boussie, Laurent (Rédacteur en chef)|Fourniou, Valérie (Rédacteur en chef)|Forge, Jacques (Responsable d'édition)|Gastrin, Sophie (Présentateur)|Dubreuil, Marilyne (Scripte)";"Journal télévisé";"";"46939";""
"5029665_001";"France 2";"2013-06-10T07:43:55+01:00";"2013-06-10T07:48:17+01:00";"2013-06-10";"262";"[Interprogrammes F2 de 7 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 7 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"2707";""
"5029666_001";"France 2";"2013-06-10T07:48:33+01:00";"2013-06-10T07:56:47+01:00";"2013-06-10";"494";"Jean-Claude Mailly";"Les 4 vérités";"Télématin";"Roland SICARD reçoit Jean-Claude BAILLY, secrétaire général de Force ouvrière. Ils abordent le plan social de Michelin, les retraites, les régimes spéciaux, la crise et l'austérité.";"Production propre";"France Télévisions, 2013 (Producteur)";"retraite|politique économique|Force ouvrière|plan social";"Mailly, Jean Claude (Participant)";"Magazine|Interview entretien";"Information";"508";""
"5029667_001";"France 2";"2013-06-10T07:57:56+01:00";"2013-06-10T08:00:08+01:00";"2013-06-10";"132";"Météo 2 : [émission du 10 juin 2013]";"Météo 2";"Télématin";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";""
"5029668_001";"France 2";"2013-06-10T08:00:16+01:00";"2013-06-10T08:11:16+01:00";"2013-06-10";"660";"8h00 le journal : [émission du 10 juin 2013]";"8h00 le journal";"Télématin";"";"Production propre";"";"";"Boussie, Laurent (Rédacteur en chef)|Fourniou, Valérie (Rédacteur en chef)|Rincquesen, Nathanaël de (Présentateur)|Forge, Jacques (Responsable d'édition)|Dubreuil, Marilyne (Scripte)";"Journal télévisé";"";"46939";"52525955"
"5029669_001";"France 2";"2013-06-10T08:13:55+01:00";"2013-06-10T08:15:47+01:00";"2013-06-10";"112";"[Interprogrammes F2 de 8 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 8 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39065";""
"5029670_001";"France 2";"2013-06-10T08:37:34+01:00";"2013-06-10T08:41:48+01:00";"2013-06-10";"254";"[Interprogrammes F2 de 8 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 8 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"49537";""
"5029671_001";"France 2";"2013-06-10T08:52:08+01:00";"2013-06-10T08:53:25+01:00";"2013-06-10";"77";"Météo 2 : [émission du 10 juin 2013]";"Météo 2";"Télématin";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";""
"5029672_001";"France 2";"2013-06-10T08:53:28+01:00";"2013-06-10T08:57:42+01:00";"2013-06-10";"254";"7h00 le journal : [émission du 10 juin 2013]";"7h00 le journal";"Télématin";"";"Production propre";"";"";"";"Journal télévisé";"";"46939";""
"5029673_001";"France 2";"2013-06-10T09:01:05+01:00";"2013-06-10T09:06:21+01:00";"2013-06-10";"316";"[Interprogrammes F2 de 9 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 9 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"64834";""
"5029674_001";"France 2";"2013-06-10T09:06:21+01:00";"2013-06-10T09:08:28+01:00";"2013-06-10";"127";"Liliane Kerjan : Fitzgerald le désenchanté";"Dans quelle étagère";"";"";"Production propre";"France 2, 2013 (Producteur)";"Fitzgerald, Francis Scott";"Atlan, Monique (Présentateur)|Atlan, Monique (Producteur)|Bonnefoy, Stephan (Réalisateur)|Kerjan, Liliane (Participant)";"Magazine";"Littérature";"16643";"52512342"
"5029675_001";"France 2";"2013-06-10T09:08:28+01:00";"2013-06-10T09:08:53+01:00";"2013-06-10";"25";"[Interprogrammes F2 de 9 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 9 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5029676_001";"France 2";"2013-06-10T09:08:53+01:00";"2013-06-10T09:24:54+01:00";"2013-06-10";"961";"Des jours et des vies : 3222ème épisode";"Des jours et des vies";"";"";"Achat de droits de diffusion";"";"";"Reckell, Peter (Interprète)|Sweeney, Alison (Interprète)|Dattilo, Bryan (Interprète)|Madison, Martha (Interprète)|Johnson, Jay Kenneth (Interprète)|Fath, Farah (Interprète)|Cedeño, Matt (Interprète)|Beemer, Brandon (Interprète)";"Feuilleton";"Fiction";"32641";"52524448"
"5029677_001";"France 2";"2013-06-10T09:24:54+01:00";"2013-06-10T09:29:08+01:00";"2013-06-10";"254";"[Interprogrammes F2 de 9 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 9 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39069";""
"5029678_001";"France 2";"2013-06-10T09:29:08+01:00";"2013-06-10T09:50:15+01:00";"2013-06-10";"1267";"Amour, gloire et beauté : 6080 ème épisode";"Amour, gloire et beauté = Top Models";"";"";"Achat de droits de diffusion";"";"";"Flannery, Susan (Interprète)|Moss, Ronn (Interprète)|Down, Lesley Anne (Interprète)|Gregory, Adam (Interprète)|Hearst, Rick (Interprète)|Bell, Bradley (Scénariste)|Tylo, Hunter (Interprète)|Beemer, Brandon (Interprète)|Kelly, Deveney (Réalisateur)";"Feuilleton";"Fiction";"28793";"52524125"
"5029679_001";"France 2";"2013-06-10T09:50:15+01:00";"2013-06-10T09:54:39+01:00";"2013-06-10";"264";"[Interprogrammes F2 de 9 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 9 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5029680_001";"France 2";"2013-06-10T09:54:39+01:00";"2013-06-10T10:46:09+01:00";"2013-06-10";"3090";"C'est au programme : [émission du 10 juin 2013]";"C'est au programme";"";"Magazine d'informations pratiques présenté par Sophie DAVANT entourée de ses chroniqueurs";"Production propre";"France 2, 2013 (Producteur)";"sexualité|fascisme|pièce de théâtre|handicapé";"Touzet, Corinne (Participant)|Leymergie, William (Producteur)|Druine, Thierry (Réalisateur)|Davant, Sophie (Présentateur)|Regnier, Didier (Rédacteur en chef)|Thévenot, Damien (Présentateur)|Solic, Jean Julien (Réalisateur)|Marcellin, Alexandre (Participant)|Artur, David (Présentateur)|Couedel, Karine (Présentateur)|Sang, Pierre (Participant)|Abderrahim, Karine (Présentateur)";"Magazine";"Informations pratiques";"67979";"52451842"
"5029681_001";"France 2";"2013-06-10T10:46:09+01:00";"2013-06-10T10:50:53+01:00";"2013-06-10";"284";"[Interprogrammes F2 de 10 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 10 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5029682_001";"France 2";"2013-06-10T10:50:53+01:00";"2013-06-10T10:52:51+01:00";"2013-06-10";"118";"Météo Outre Mer : [émission du 10 juin 2013]";"Météo Outre Mer";"";"";"Production propre";"France Télévisions, 2013 (Producteur)";"";"";"Message info";"Informations pratiques";"108259";"52525026"
"5029683_001";"France 2";"2013-06-10T10:52:51+01:00";"2013-06-10T10:56:32+01:00";"2013-06-10";"221";"[Interprogrammes F2 de 10 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 10 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"2947";""
"5029684_001";"France 2";"2013-06-10T10:56:32+01:00";"2013-06-10T11:22:19+01:00";"2013-06-10";"1547";"Motus : [émission du 10 juin 2013]";"Motus";"";"";"Coproduction";"";"";"Beccaro, Thierry (Présentateur)";"Jeu";"";"27965";"52512878"
"5029685_001";"France 2";"2013-06-10T11:22:19+01:00";"2013-06-10T11:28:04+01:00";"2013-06-10";"345";"[Interprogrammes F2 de 11 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 11 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5029686_001";"France 2";"2013-06-10T11:28:04+01:00";"2013-06-10T11:55:03+01:00";"2013-06-10";"1619";"Les Z'amours : [émission du 10 juin 2013]";"Les Z'amours";"";"";"Coproduction";"";"";"Tex (Présentateur)";"Jeu";"";"49438";"52512733"
"5029687_001";"France 2";"2013-06-10T11:55:03+01:00";"2013-06-10T12:00:38+01:00";"2013-06-10";"335";"[Interprogrammes F2 de 11 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 11 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5029688_001";"France 2";"2013-06-10T12:00:38+01:00";"2013-06-10T12:47:51+01:00";"2013-06-10";"2833";"Tout le monde veut prendre sa place : [émission du 10 juin 2013]";"Tout le monde veut prendre sa place";"";"";"Coproduction";"";"";"Nagui-présentateur (Présentateur)";"Jeu";"";"8410";"52519843"
"5029689_001";"France 2";"2013-06-10T12:47:51+01:00";"2013-06-10T12:55:14+01:00";"2013-06-10";"443";"[Interprogrammes F2 de 12 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 12 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39069";""
"5029690_001";"France 2";"2013-06-10T12:55:14+01:00";"2013-06-10T12:58:21+01:00";"2013-06-10";"187";"Météo 2 : [émission du 10 Juin 2013]";"Météo 2";"";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";"52525027"
"5029691_001";"France 2";"2013-06-10T12:58:21+01:00";"2013-06-10T12:59:02+01:00";"2013-06-10";"41";"[Interprogrammes F2 de 12 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 12 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39065";""
"5029692_001";"France 2";"2013-06-10T12:59:02+01:00";"2013-06-10T13:44:54+01:00";"2013-06-10";"2752";"13 heures : [émission du 10 juin 2013]";"13 heures";"";"";"Production propre";"";"";"Denis, Philippe (Rédacteur en chef)|Molinier, Agnès (Rédacteur en chef)|Lucet, Elise (Présentateur)|Le Saint, Sophie (Présentateur)|Tezier, Martine (Scripte)|Suteu, Daniela (Réalisateur)|Fichet, Virginie (Rédacteur en chef)|Harrus, Frédérique (Responsable d'édition)";"Journal télévisé";"";"91747";"9958214"
"5029693_001";"France 2";"2013-06-10T13:44:54+01:00";"2013-06-10T13:51:06+01:00";"2013-06-10";"372";"[Interprogrammes F2 de 13 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 13 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5029694_001";"France 2";"2013-06-10T13:51:06+01:00";"2013-06-10T13:54:12+01:00";"2013-06-10";"186";"Météo 2 : [émission du 10 Juin 2013]";"Météo 2";"";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";"52525028"
"5029695_001";"France 2";"2013-06-10T13:54:12+01:00";"2013-06-10T13:56:25+01:00";"2013-06-10";"133";"Assurance des moyens de paiement : utile... ou pas";"Consomag";"";"Les obligations de la banque en cas de perte ou vol des moyens de paiement sont expliquées par Melissa HOWARD de l'ALLDC (Association Léo Lagrange pour la Défense des Consommateurs), les assurances et leurs intérêts annexes.";"Mise à disposition de temps d'antenne";"Institut national de la Consommation, 2013 (Producteur)|Capa Production, 2013 (Producteur)";"garantie|banque|assurance|chèque bancaire";"";"Magazine";"Informations pratiques";"49825";"52512282"
"5029696_001";"France 2";"2013-06-10T13:56:25+01:00";"2013-06-10T14:01:56+01:00";"2013-06-10";"331";"[Interprogrammes F2 de 13 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 13 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"9510";""
"5029697_001";"France 2";"2013-06-10T14:01:56+01:00";"2013-06-10T15:28:32+01:00";"2013-06-10";"5196";"Juste avant la cérémonie ils ont renoncé à se marier";"Toute une histoire";"";"Des femmes viennent raconter l'annulation de leur mariage et l'impact sur leur vie. Frédérique FARIGOUX, psychothérapeute de groupe, décrypte ces témoignages. Dans la seconde partie, ""L'histoire continue"", Sophie DAVANT revient ensuite sur l'histoire de Sabrina, atteinte de mucoviscidose, venue témoigner 10 ans auparavant et aujourd'hui guérie. Véronique, mère d'un fils ""gothique"" qu'elle souhaitait voir changer revient sur le plateau avec Axel qui a changé de look.";"Achat de droits commande";"Réservoir Production, 2012 (Producteur)|France 2, 2012 (Commanditaire)";"mariage|style|mucoviscidose|annulation|couple";"Manganaro, Massimo (Réalisateur)|Davant, Sophie (Présentateur)|Guérin, Matthieu (Producteur)|Pavani, Aude (Rédacteur en chef)|Farigoux, Frédérique (Participant)";"Magazine|Interview entretien";"Société";"9257";"52520942"
"5029698_001";"France 2";"2013-06-10T15:28:32+01:00";"2013-06-10T15:33:51+01:00";"2013-06-10";"319";"[Interprogrammes F2 de 15 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 15 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5029699_001";"France 2";"2013-06-10T15:33:51+01:00";"2013-06-10T15:35:29+01:00";"2013-06-10";"98";"Chico & the Gypsies : 1, 2, 3 Maria";"";"";"";"Pré achat droits de diffusion";"";"";"";"Vidéo clip";"Variétés";"115966";""
"5029700_001";"France 2";"2013-06-10T15:35:29+01:00";"2013-06-10T15:38:19+01:00";"2013-06-10";"170";"[Interprogrammes F2 de 15 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 15 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"242";""
"5029701_001";"France 2";"2013-06-10T15:38:19+01:00";"2013-06-10T16:46:59+01:00";"2013-06-10";"4120";"Comment ça va bien : [émission du 10 juin 2013]";"Comment ça va bien";"";"Magazine d'informations pratiques présenté par Stéphane BERN qui traite du bien-être et de l'art de vivre sous la forme de tests réalisés par son équipe de chroniqueurs sur le thème du mariage. André MANOUKIAN est l'invité et évoque le Festival de Jazz de Chamonix.";"Coproduction";"Martange Production, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"superstition|mariage|haltère|Chamonix Mont Blanc|maquillage|jazz|festival";"Bern, Stéphane (Présentateur)|Beaudou, Cédric (Présentateur)|Méret, Stéphane (Réalisateur)|Chaigneau, Benoît (Présentateur)|Cottet, Nathalie (Producteur)|Manoukian, André (Participant)|Pilat Detto Braida, Maud (Présentateur)|Baly, Caroline (Présentateur)|Thoumieux, Anne (Présentateur)|Montagne, David (Réalisateur)|Lacotte, Daniel (Participant)|Feau, Valentine (Présentateur)";"Magazine";"Informations pratiques";"77834";"52451843"
"5029702_001";"France 2";"2013-06-10T16:46:59+01:00";"2013-06-10T16:48:55+01:00";"2013-06-10";"116";"[Interprogrammes F2 de 16 heures : programme du 10 juin 2013]";"";"[Interprogrammes F2 de 16 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39069";""
"5029703_001";"France 2";"2013-06-10T16:48:55+01:00";"2013-06-10T16:50:15+01:00";"2013-06-10";"80";"Equateur contre Argentine";"Côté match";"";"";"Achat de droits de diffusion";"R & G Productions, 2013 (Producteur)";"";"Talfumière, Frédéric (Réalisateur)|Luyat, Laurent (Présentateur)";"Magazine";"Sports";"104075";"52512291"
