Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5680060_001";"France Culture";"2013-06-08T12:45:30+01:00";"2013-06-08T13:28:01+01:00";"2013-06-08";"2551";"L'Iran";"Affaires étrangères";"";"Christine OCKRENT s'entretient avec Thierry KELLNER, docteur en relations internationales de l'Institut universitaire de Hautes études internationales de Genève, et par téléphone avec Camille GRAND, directeur de la Fondation pour la recherche stratégique, Bernard HOURCADE, ancien directeur de l'Institut Français de recherche en Iran, directeur de recherche au CNRS, à propos de l'Iran, à l'occasion des prochaines élections présidentielles. Une chronique en partenariat avec Courrier International complète l'émission.";"Production propre";"Radio France, 2013 (Producteur)";"politique intérieure|Iran";"Ockrent, Christine (Présentateur)|Ockrent, Christine (Producteur)|Hourcade, Bernard (Participant)|Chol, Eric (Présentateur)|Grand, Camille (Participant)|Kellner, Thierry (Participant)";"Magazine|Interview entretien";"";"0";""
"5680061_001";"France Culture";"2013-06-08T13:28:00+01:00";"2013-06-08T13:29:00+01:00";"2013-06-08";"60";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680062_001";"France Culture";"2013-06-08T13:30:00+01:00";"2013-06-08T13:59:01+01:00";"2013-06-08";"1741";"Savoirs intimes et pouvoirs raciaux en régime colonial";"La suite dans les idées";"";"Magazine présenté par Sylvain BOURMEAU.
Ann-Laura STOLER, professeur d'anthropologie et d'études historiques à New York, auteur de ""La chair de l'Empire ""Savoirs intimes et pouvoirs raciaux en régime colonial""  vient parler du colonialisme.";"Production propre";"Radio France, 2013 (Producteur)";"colonialisme|histoire";"Bourmeau, Sylvain (Présentateur)|Bourmeau, Sylvain (Producteur)|Weber, Cyrielle (Réalisateur)|Stoler, Ann Laura (Participant)";"Magazine|Débat";"";"0";""
"5680063_001";"France Culture";"2013-06-08T13:59:00+01:00";"2013-06-08T14:00:00+01:00";"2013-06-08";"60";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680064_001";"France Culture";"2013-06-08T14:00:00+01:00";"2013-06-08T14:59:05+01:00";"2013-06-08";"3545";"Dire l'ineffable ?  Chiche !";"Movimento";"";"Jeanne Martine VACHER s'entretient avec l'écrivain et le philosophe Michel ONFRAY qui va tracer la ligne musicale de sa vie en parlant de ses origines et de son expérience dans le monde de la musique. De courts extraits musicaux illustrent cet entretien.";"Production propre";"Radio France, 2013 (Producteur)";"souvenir|musique classique|apprentissage|musique romantique";"Guérin, Olivier (Réalisateur)|Onfray, Michel (Participant)|Vacher, Jeanne Martine (Présentateur)|Vacher, Jeanne Martine (Producteur)";"Magazine|Interview entretien";"";"0";""
"5680065_001";"France Culture";"2013-06-08T14:59:00+01:00";"2013-06-08T15:00:00+01:00";"2013-06-08";"60";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680066_001";"France Culture";"2013-06-08T15:00:00+01:00";"2013-06-08T16:00:44+01:00";"2013-06-08";"3644";"Tahar Rahim";"Projection privée";"";"Magazine consacrée au cinéma. Michel CIMENT s'entretient avec le comédien Tahar RAHIM pour évoquer sa carrière et le film ""Le passé"" de Asghar Farhad et Vincent AMIEL, critique de cinéma et professeur à l'Université de Caen   présente l'oeuvre de Sergeï Paradjanov.";"Production propre";"Radio France, 2013 (Producteur)";"création|étudiant|biographie|Paradjanov, Serguei|acteur|carrière professionnelle|Farhadi, Asghar|film|métier|Arestrup, Niels";"Ciment, Michel (Présentateur)|Ciment, Michel (Producteur)|Amiel, Vincent (Participant)|Coïa, Laetitia (Réalisateur)|Rahim, Tahar (Participant)";"Magazine|Interview entretien";"";"0";""
"5680067_001";"France Culture";"2013-06-08T15:59:30+01:00";"2013-06-08T16:00:00+01:00";"2013-06-08";"30";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680068_001";"France Culture";"2013-06-08T16:00:00+01:00";"2013-06-08T16:59:07+01:00";"2013-06-08";"3547";"Une vie, une oeuvre : émission du 08 juin 2013";"Une vie, une oeuvre";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Garrigou Lagrange, Matthieu (Présentateur)|Garrigou Lagrange, Matthieu (Producteur)";"Documentaire";"";"0";""
"5680069_001";"France Culture";"2013-06-08T16:00:10+01:00";"2013-06-08T16:59:11+01:00";"2013-06-08";"3541";"Cesaria Evora (1941-2011)";"Une vie, une oeuvre";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Garrigou Lagrange, Matthieu (Présentateur)|Garrigou Lagrange, Matthieu (Producteur)";"Documentaire";"";"0";""
"5680070_001";"France Culture";"2013-06-08T16:59:00+01:00";"2013-06-08T17:00:00+01:00";"2013-06-08";"60";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680071_001";"France Culture";"2013-06-08T17:00:00+01:00";"2013-06-08T17:58:11+01:00";"2013-06-08";"3491";"Page 86 - Aventure ";"Le carnet d'or";"";"Magazine littéraire. Augustin TRAPENARD reçoit trois écrivains, Xavier DORISON, auteur de ""Long John Silver : Guyanacapac"", François GARDE, auteur de ""Pour trois couronnes"", Patrice FRANCESCHI, co-auteur de ""L'aventure pour quoi faire"", pour parler de leur dernier livre autour du thème de l'aventure. Pour illustrer leurs propos, les invités ont choisi la programmation musicale de l'émission.";"Production propre";"Radio France, 2013 (Producteur)";"roman|bande dessinée|aventure|essai littéraire";"Franceschi, Patrice (Participant)|Besnard, Pascal (Réalisateur)|Trapenard, Augustin (Présentateur)|Trapenard, Augustin (Producteur)|Garde, François (Participant)|Dorison, Xavier (Participant)";"Magazine|Interview entretien";"";"0";""
"5680072_001";"France Culture";"2013-06-08T17:58:30+01:00";"2013-06-08T17:59:00+01:00";"2013-06-08";"30";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680073_001";"France Culture";"2013-06-08T18:00:00+01:00";"2013-06-08T18:09:46+01:00";"2013-06-08";"586";"Journal 18h00 : émission du 08 juin 2013";"Journal 18h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680074_001";"France Culture";"2013-06-08T18:10:00+01:00";"2013-06-08T18:56:09+01:00";"2013-06-08";"2769";"Technologie et magie";"Place de la toile";"";"Magazine consacré aux bouleversements engendrés par la révolution numérique. Xavier DE LA PORTE reçoit Vincenzo SUSCA, maître de conférences en sociologie de l'imaginaire à l'Université de Montpellier et directeur de la revue ""Les cahiers européens de l'imaginaire"", pour parler de notre rapport magique aux technologies";"Production propre";"Radio France, 2013 (Producteur)";"technologie|sociologie|imagination";"Guérin, Olivier (Réalisateur)|La Porte, Xavier de (Présentateur)|La Porte, Xavier de (Producteur)|Susca, Vincenzo (Participant)";"Magazine|Interview entretien";"";"0";""
"5680075_001";"France Culture";"2013-06-08T18:56:00+01:00";"2013-06-08T18:59:34+01:00";"2013-06-08";"214";"L'argent";"Lignes de fuite";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Plenel, Edwy (Présentateur)|Plenel, Edwy (Producteur)|Mazire, Brigitte (Réalisateur)";"Chronique";"";"0";""
"5680076_001";"France Culture";"2013-06-08T18:59:30+01:00";"2013-06-08T19:00:00+01:00";"2013-06-08";"30";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680077_001";"France Culture";"2013-06-08T19:00:00+01:00";"2013-06-08T19:28:58+01:00";"2013-06-08";"1738";"Passer son ""bac"" en 2013";"Rue des écoles";"";"Magazine consacré à l'éducation. Pour parler du baccalauréat de 2013, Louise TOURRET reçoit Catherine MOISAN, spécialiste des statistiques, directrice de la DEPP au Ministère de l'Education Nationale, Samuel LEZE, maître de Conférences en anthropologie sociale à l'ENS-Lyon et membre de l'Institut Français de l'Education, et Hugo BILLARD, professeur d'Histoire-Géographie.";"Production propre";"Radio France, 2013 (Producteur)";"préparatifs|lycéen|Education nationale|baccalauréat|enseignement secondaire|examen";"Guérin, Olivier (Réalisateur)|Tourret, Louise (Présentateur)|Tourret, Louise (Producteur)|Leze, Samuel (Participant)|Billard, Hugo (Participant)|Moisan, Catherine (Participant)";"Magazine|Interview entretien";"";"0";""
"5680078_001";"France Culture";"2013-06-08T19:29:00+01:00";"2013-06-08T19:30:00+01:00";"2013-06-08";"60";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680079_001";"France Culture";"2013-06-08T19:30:00+01:00";"2013-06-08T20:28:59+01:00";"2013-06-08";"3539";"Dans les labyrinthes de Blaise Cendrars";"Carnet nomade";"";"Colette FELLOUS consacre cette émission à l'écrivain et poète suisse Blaise CENDRARS, en compagnie de Claude LEROY, éditeur des Oeuvres autobiographiques complètes de Blaise Cendrars dans la Bibliothèque de La Pléiade, et Laurence CAMPA qui a commenté et choisi l'iconographie de ""L'album Blaise Cendrars"". Des interviews d'archives de l'écrivain sont diffusées tout au long de l'émission.";"Production propre";"Radio France, 2013 (Producteur)";"poète|Cendrars, Blaise|écrivain";"Fellous, Colette (Présentateur)|Fellous, Colette (Producteur)|Leroy, Claude (Participant)|Decque, Vincent (Réalisateur)|Campa, Laurence (Participant)";"Documentaire";"";"0";""
"5680080_001";"France Culture";"2013-06-08T20:29:00+01:00";"2013-06-08T20:30:00+01:00";"2013-06-08";"60";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680081_001";"France Culture";"2013-06-08T20:30:00+01:00";"2013-06-08T20:59:38+01:00";"2013-06-08";"1778";"Emmanuelle Garcia, Stéphane Nicolet";"Jusqu'à la lune et retour";"";"Aline PAILLER reçoit Emmanuelle GARCIA, éditrice et anthropologue et le peintre et illustrateur Stéphane NICOLET pour ""Gitanie, carnet de voyage""  premier livre documentaire
par et pour les enfants, sur l'histoire et la culture des gens du voyage.";"Production propre";"Radio France, 2013 (Producteur)";"Tzigane|récit|littérature|enfant";"Bouvier, Brigitte (Réalisateur)|Chaumette, Elodie (Journaliste)|Pailler, Aline (Présentateur)|Pailler, Aline (Producteur)";"Magazine|Interview entretien";"";"0";""
"5680082_001";"France Culture";"2013-06-08T21:01:00+01:00";"2013-06-08T21:57:42+01:00";"2013-06-08";"3402";"La boîte à joujoux";"";"Drôles de drames";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Masson, Blandine (Producteur)|Debussy, Claude (Compositeur de la musique pré-existante)|Ruf, Eric (Interprète)|Orchestre philharmonique de Radio France (Interprète)|Gateau, Marguerite (Metteur en scène de théâtre)|Bissantz, Sophie (Bruiteur)|Desplechin, Marie (Auteur du texte parlé)|Gabel, Fabien (Chef d'orchestre)";"Dramatique";"";"0";""
"5680083_001";"France Culture";"2013-06-08T22:00:00+01:00";"2013-06-09T00:04:18+01:00";"2013-06-08";"7458";"La Belgique";"Mauvais genres";"";"Magazine sur l'actualité de la littérature. Aujourd'hui, François ANGELIER consacre son émission à l'actualité culturelle belge. Il est question du ""dictionnaire de la bande dessinée belge sous l'occupation"" de Frans Lambeau, de Simenon avec la diffusion d'une interview de son fils John SIMENON, de cinéma et plus particulièrement des films du tandem Delépine-Kervern, dont ""Pas de panique au village"". Il reçoit Benoit MOUCHART, directeur éditorial des éditions Casterman et Pascal ORY, professeur d'histoire à la Sorbonne, à l'EHESS et à Sciences Po, en compagnie des chroniqueurs Céline du CHENE, Jean Baptiste THORET et Antoine GUILLOT.";"Production propre";"Radio France, 2013 (Producteur)";"cinéma|littérature|bande dessinée|Belgique|Simenon, Georges|Occupation-époque|film";"Paulre, Laurent (Réalisateur)|Ory, Pascal (Participant)|Angelier, François (Présentateur)|Angelier, François (Producteur)|Simenon, John (Participant)|Du Chêne, Céline (Présentateur)|Mouchart, Benoît (Participant)|Thoret, Jean Baptiste (Présentateur)|Guillot, Antoine (Présentateur)";"Magazine";"";"0";""
"5680084_001";"France Culture";"2013-06-08T23:59:00+01:00";"2013-06-09T00:00:00+01:00";"2013-06-08";"60";"Interprogrammes : émission du 08 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5661428_001";"France Info";"2013-06-08T00:00:00+01:00";"2013-06-08T06:00:00+01:00";"2013-06-08";"21600";"Journée de programme de France Info du 08 juin 2013";"";"";"";"";"";"";"";"null";"";"";""
"5662106_001";"France Info";"2013-06-08T07:00:06+01:00";"2013-06-08T07:11:38+01:00";"2013-06-08";"692";"Journal 07h00 : émission du 08 juin 2013";"Journal 07h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Payan, Camille (Présentateur)";"Journal parlé";"";"0";""
"5662107_001";"France Info";"2013-06-08T07:12:20+01:00";"2013-06-08T07:30:08+01:00";"2013-06-08";"1068";"Tranche 07h10/07h30 : émission du 08 juin 2013";"";"Tranche 07h10/07h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bayt Darcourt, Célyne (Présentateur)";"Tranche horaire";"";"0";""
"5662108_001";"France Info";"2013-06-08T07:30:16+01:00";"2013-06-08T07:42:23+01:00";"2013-06-08";"727";"Journal 07h30 : émission du 08 juin 2013";"Journal 07h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bonno, Pierrick (Présentateur)";"Journal parlé";"";"0";""
"5662109_001";"France Info";"2013-06-08T07:42:22+01:00";"2013-06-08T08:00:07+01:00";"2013-06-08";"1065";"Tranche 07h40/08h00 : émission du 08 juin 2013";"";"Tranche 07h40/08h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bayt Darcourt, Célyne (Présentateur)";"Tranche horaire";"";"0";""
"5662110_001";"France Info";"2013-06-08T08:00:13+01:00";"2013-06-08T08:11:29+01:00";"2013-06-08";"676";"Journal 08h00 : émission du 08 juin 2013";"Journal 08h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Cambreling, Chloé (Présentateur)";"Journal parlé";"";"0";""
"5662111_001";"France Info";"2013-06-08T08:12:11+01:00";"2013-06-08T08:30:02+01:00";"2013-06-08";"1071";"Tranche 08h10/08h30 : émission du 08 juin 2013";"";"Tranche 08h10/08h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bayt Darcourt, Célyne (Présentateur)";"Tranche horaire";"";"0";""
"5662112_001";"France Info";"2013-06-08T08:30:19+01:00";"2013-06-08T08:41:44+01:00";"2013-06-08";"685";"Journal 08h30 : émission du 08 juin 2013";"Journal 08h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Payan, Camille (Présentateur)";"Journal parlé";"";"0";""
"5662113_001";"France Info";"2013-06-08T08:42:05+01:00";"2013-06-08T09:00:11+01:00";"2013-06-08";"1086";"Tranche 08h40/09h00 : émission du 08 juin 2013";"";"Tranche 08h40/09h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bayt Darcourt, Célyne (Présentateur)";"Tranche horaire";"";"0";""
"5662114_001";"France Info";"2013-06-08T09:00:09+01:00";"2013-06-08T09:12:51+01:00";"2013-06-08";"762";"Journal 09h00 : émission du 08 juin 2013";"Journal 09h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bonno, Pierrick (Présentateur)";"Journal parlé";"";"0";""
"5662115_001";"France Info";"2013-06-08T09:12:55+01:00";"2013-06-08T09:30:05+01:00";"2013-06-08";"1030";"Tranche 09h10/09h30 : émission du 08 juin 2013";"";"Tranche 09h10/09h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Tranche horaire";"";"0";""
"5662116_001";"France Info";"2013-06-08T09:30:11+01:00";"2013-06-08T09:43:07+01:00";"2013-06-08";"776";"Journal 09h30 : émission du 08 juin 2013";"Journal 09h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Cambreling, Chloé (Présentateur)";"Journal parlé";"";"0";""
"5662117_001";"France Info";"2013-06-08T09:43:06+01:00";"2013-06-08T10:00:07+01:00";"2013-06-08";"1021";"Tranche 09h40/10h00 : émission du 08 juin 2013";"";"Tranche 09h40/10h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Tranche horaire";"";"0";""
"5662118_001";"France Info";"2013-06-08T10:00:08+01:00";"2013-06-08T10:10:31+01:00";"2013-06-08";"623";"Journal 10h00 : émission du 08 juin 2013";"Journal 10h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Payan, Camille (Présentateur)";"Journal parlé";"";"0";""
"5662119_001";"France Info";"2013-06-08T10:10:35+01:00";"2013-06-08T10:30:49+01:00";"2013-06-08";"1214";"Tranche 10h10/10h30 : émission du 08 juin 2013";"";"Tranche 10h10/10h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bayt Darcourt, Célyne (Présentateur)";"Tranche horaire";"";"0";""
"5662120_001";"France Info";"2013-06-08T10:30:53+01:00";"2013-06-08T10:40:57+01:00";"2013-06-08";"604";"Journal 10h30 : émission du 08 juin 2013";"Journal 10h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bonno, Pierrick (Présentateur)";"Journal parlé";"";"0";""
