Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"404194_068";"France 24";"2013-06-09T14:00:00+01:00";"2013-06-09T14:13:00+01:00";"2013-06-09";"780";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998565"
"404194_069";"France 24";"2013-06-09T14:13:00+01:00";"2013-06-09T14:26:00+01:00";"2013-06-09";"780";"Une semaine au Maghreb : [émission du 09 juin 2013]";"Une semaine au Maghreb";"";"";"Production propre";"";"";"Gaudin, Marion (Présentateur)";"Magazine|Reportage";"Information";"0";"52998566"
"404194_071";"France 24";"2013-06-09T14:30:00+01:00";"2013-06-09T14:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998568"
"404194_072";"France 24";"2013-06-09T14:40:00+01:00";"2013-06-09T14:56:00+01:00";"2013-06-09";"960";"Reporters : [émission du 09 juin 2013]";"Reporters";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998569"
"404194_074";"France 24";"2013-06-09T15:00:00+01:00";"2013-06-09T15:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998571"
"404194_075";"France 24";"2013-06-09T15:10:00+01:00";"2013-06-09T15:27:00+01:00";"2013-06-09";"1020";"La semaine de l'éco : [émission du 09 juin 2013]";"La semaine de l'éco";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Débat";"Economie";"0";"52998572"
"404194_077";"France 24";"2013-06-09T15:30:00+01:00";"2013-06-09T15:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998574"
"404194_078";"France 24";"2013-06-09T15:40:00+01:00";"2013-06-09T15:57:00+01:00";"2013-06-09";"1020";"La semaine de l'éco : [émission du 09 juin 2013]";"La semaine de l'éco";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Débat";"Economie";"0";"52998575"
"404194_080";"France 24";"2013-06-09T16:00:00+01:00";"2013-06-09T16:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998577"
"404194_081";"France 24";"2013-06-09T16:10:00+01:00";"2013-06-09T16:27:00+01:00";"2013-06-09";"1020";"Ici l'Europe : [émission du 09 juin 2013]";"Ici l'Europe";"";"";"Production propre";"";"";"Camaret, Caroline de (Présentateur)";"Magazine";"Société";"0";"52998578"
"404194_083";"France 24";"2013-06-09T16:30:00+01:00";"2013-06-09T16:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998580"
"404194_084";"France 24";"2013-06-09T16:40:00+01:00";"2013-06-09T16:57:00+01:00";"2013-06-09";"1020";"Ici l'Europe : [émission du 09 juin 2013]";"Ici l'Europe";"";"";"Production propre";"";"";"Camaret, Caroline de (Présentateur)";"Magazine";"Société";"0";"52998581"
"404194_086";"France 24";"2013-06-09T17:00:00+01:00";"2013-06-09T17:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998583"
"404194_087";"France 24";"2013-06-09T17:10:00+01:00";"2013-06-09T17:27:00+01:00";"2013-06-09";"1020";"Une semaine dans le monde : [émission du 09 juin 2013]";"Une semaine dans le monde";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Débat";"";"0";"52998584"
"404194_089";"France 24";"2013-06-09T17:30:00+01:00";"2013-06-09T17:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998586"
"404194_090";"France 24";"2013-06-09T17:40:00+01:00";"2013-06-09T17:57:00+01:00";"2013-06-09";"1020";"Une semaine dans le monde : [émission du 09 juin 2013]";"Une semaine dans le monde";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Débat";"";"0";"52998587"
"404194_092";"France 24";"2013-06-09T18:00:08+01:00";"2013-06-09T18:14:53+01:00";"2013-06-09";"885";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Fanciulli, Julien (Présentateur)";"Journal télévisé";"";"0";"52998589"
"404194_093";"France 24";"2013-06-09T18:10:00+01:00";"2013-06-09T18:19:00+01:00";"2013-06-09";"540";"Sur le Net : [émission du 09 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"52998590"
"404194_094";"France 24";"2013-06-09T18:19:00+01:00";"2013-06-09T18:27:00+01:00";"2013-06-09";"480";"Tech 24 : [émission du 09 juin 2013]";"Tech 24";"";"";"Production propre";"";"";"Grallet, Guillaume (Présentateur)|Paillon, Marjorie (Présentateur)";"Magazine";"Media";"0";"52998591"
"404194_096";"France 24";"2013-06-09T18:30:00+01:00";"2013-06-09T18:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998593"
"404194_097";"France 24";"2013-06-09T18:40:00+01:00";"2013-06-09T18:44:00+01:00";"2013-06-09";"240";"Dans les hebdos : [émission du 09 juin 2013]";"Dans les hebdos";"";"";"Production propre";"";"";"";"Revue de presse";"Information";"0";"52998594"
"404194_030";"France 24";"2013-06-09T18:44:53+01:00";"2013-06-09T18:56:28+01:00";"2013-06-09";"695";"[Isabelle Lasserre, Thierry Oberlé]";"L'entretien de France 24";"";"";"Production propre";"France 24, 2013 (Producteur)";"armée|Mali|attaque|conflit armé|intervention étrangère|islam|livre|intégrisme|milice";"Lasserre, Isabelle (Participant)|Oberlé, Thierry (Participant)|Herz, Virginie (Présentateur)";"Interview entretien";"";"0";"52998527"
"404194_100";"France 24";"2013-06-09T19:00:17+01:00";"2013-06-09T19:14:48+01:00";"2013-06-09";"871";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Fanciulli, Julien (Présentateur)";"Journal télévisé";"";"0";"52998597"
"404194_101";"France 24";"2013-06-09T19:10:00+01:00";"2013-06-09T19:26:00+01:00";"2013-06-09";"960";"Les observateurs : Ligne Directe : [émission du 09 juin 2013]";"Les observateurs : Ligne Directe";"";"";"";"";"";"Pain, Julien (Présentateur)";"Magazine";"Société";"0";"52998598"
"404194_103";"France 24";"2013-06-09T19:30:00+01:00";"2013-06-09T19:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998600"
"404194_104";"France 24";"2013-06-09T19:40:00+01:00";"2013-06-09T19:52:00+01:00";"2013-06-09";"720";"Culture best of : [émission du 09 juin 2013] : [émission du 09 Juin 2013]";"Culture. Culture best of";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998601"
"404194_105";"France 24";"2013-06-09T19:52:00+01:00";"2013-06-09T19:57:00+01:00";"2013-06-09";"300";"Les observateurs : [émission du 09 juin 2013]";"Les observateurs";"";"";"Production propre";"";"";"Pain, Julien (Présentateur)";"Magazine|Reportage";"Information";"0";"52998602"
"404194_107";"France 24";"2013-06-09T20:00:18+01:00";"2013-06-09T20:10:15+01:00";"2013-06-09";"597";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Fanciulli, Julien (Présentateur)";"Journal télévisé";"";"0";"52998604"
"404194_108";"France 24";"2013-06-09T20:10:00+01:00";"2013-06-09T20:26:00+01:00";"2013-06-09";"960";"Sports : [émission du 09 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998605"
"404194_110";"France 24";"2013-06-09T20:30:00+01:00";"2013-06-09T20:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998607"
"404194_111";"France 24";"2013-06-09T20:40:00+01:00";"2013-06-09T20:51:00+01:00";"2013-06-09";"660";"L'invité de l'économie : [émission du 09 juin 2013]";"L'invité de l'économie";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Interview entretien";"Economie";"0";"52998608"
"404194_112";"France 24";"2013-06-09T20:51:00+01:00";"2013-06-09T20:56:00+01:00";"2013-06-09";"300";"Dans les hebdos : [émission du 09 juin 2013]";"Dans les hebdos";"";"";"Production propre";"";"";"";"Revue de presse";"Information";"0";"52998609"
"404194_114";"France 24";"2013-06-09T21:00:00+01:00";"2013-06-09T21:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998611"
"404194_115";"France 24";"2013-06-09T21:10:00+01:00";"2013-06-09T21:26:00+01:00";"2013-06-09";"960";"Reporters : [émission du 09 juin 2013]";"Reporters";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998612"
"404194_117";"France 24";"2013-06-09T21:30:00+01:00";"2013-06-09T21:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998614"
"404194_118";"France 24";"2013-06-09T21:40:00+01:00";"2013-06-09T21:56:00+01:00";"2013-06-09";"960";"Grozny";"Billet retour";"";"";"";"";"";"";"Magazine|Reportage";"";"0";"53216530"
"404194_120";"France 24";"2013-06-09T22:00:00+01:00";"2013-06-09T22:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998617"
"404194_121";"France 24";"2013-06-09T22:10:00+01:00";"2013-06-09T22:16:00+01:00";"2013-06-09";"360";"Les observateurs : [émission du 09 juin 2013]";"Les observateurs";"";"";"Production propre";"";"";"Pain, Julien (Présentateur)";"Magazine|Reportage";"Information";"0";"52998618"
"404194_122";"France 24";"2013-06-09T22:16:00+01:00";"2013-06-09T22:26:00+01:00";"2013-06-09";"600";"Sur le Net : [émission du 09 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"52998619"
"404194_124";"France 24";"2013-06-09T22:30:00+01:00";"2013-06-09T22:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998621"
"404194_125";"France 24";"2013-06-09T22:40:00+01:00";"2013-06-09T22:56:00+01:00";"2013-06-09";"960";"Reportages : [émission du 09 juin 2013]";"Reportages";"";"";"";"";"";"";"Reportage";"Aventure exploration";"0";"52998622"
"404194_127";"France 24";"2013-06-09T23:00:00+01:00";"2013-06-09T23:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998624"
"404194_128";"France 24";"2013-06-09T23:10:00+01:00";"2013-06-09T23:20:00+01:00";"2013-06-09";"600";"Sports : [émission du 09 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998625"
"404194_129";"France 24";"2013-06-09T23:20:00+01:00";"2013-06-09T23:26:00+01:00";"2013-06-09";"360";"Les arts de vivre best of : [émission du 09 juin 2013]";"Les arts de vivre. Les arts de vivre best of";"";"";"Achat de droits commande";"";"";"";"Reportage|Best of";"";"0";"52998626"
"404194_131";"France 24";"2013-06-09T23:30:00+01:00";"2013-06-09T23:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998628"
"404194_132";"France 24";"2013-06-09T23:40:00+01:00";"2013-06-09T23:51:00+01:00";"2013-06-09";"660";"L'entretien de France 24 : [émission du 09 juin 2013]";"L'entretien de France 24";"";"";"Production propre";"";"";"";"Interview entretien";"";"0";"52998629"
"404194_133";"France 24";"2013-06-09T23:51:00+01:00";"2013-06-09T23:56:00+01:00";"2013-06-09";"300";"Dans les hebdos : [émission du 09 juin 2013]";"Dans les hebdos";"";"";"Production propre";"";"";"";"Revue de presse";"Information";"0";"52998630"
"404194_135";"France 24";"2013-06-10T00:00:00+01:00";"2013-06-10T00:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998632"
"404194_136";"France 24";"2013-06-10T00:10:00+01:00";"2013-06-10T00:28:00+01:00";"2013-06-09";"1080";"La semaine de l'éco : [émission du 09 juin 2013]";"La semaine de l'éco";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Débat";"Economie";"0";"52998633"
"404194_138";"France 24";"2013-06-10T00:30:00+01:00";"2013-06-10T00:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998635"
"404194_139";"France 24";"2013-06-10T00:40:00+01:00";"2013-06-10T00:58:00+01:00";"2013-06-09";"1080";"La semaine de l'éco : [émission du 09 juin 2013]";"La semaine de l'éco";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Débat";"Economie";"0";"52998636"
"404194_141";"France 24";"2013-06-10T01:00:00+01:00";"2013-06-10T01:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998638"
"404194_142";"France 24";"2013-06-10T01:10:00+01:00";"2013-06-10T01:28:00+01:00";"2013-06-09";"1080";"Reporters : [émission du 09 juin 2013]";"Reporters";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998639"
"404194_144";"France 24";"2013-06-10T01:30:00+01:00";"2013-06-10T01:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998641"
"404194_145";"France 24";"2013-06-10T01:40:00+01:00";"2013-06-10T01:50:00+01:00";"2013-06-09";"600";"Sports : [émission du 09 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998642"
"404194_146";"France 24";"2013-06-10T01:50:00+01:00";"2013-06-10T01:58:00+01:00";"2013-06-09";"480";"Sur le Net : [émission du 09 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"52998643"
"404194_148";"France 24";"2013-06-10T02:00:00+01:00";"2013-06-10T02:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998645"
"404194_149";"France 24";"2013-06-10T02:10:00+01:00";"2013-06-10T02:28:00+01:00";"2013-06-09";"1080";"Culture best of : [émission du 09 juin 2013] : [émission du 09 Juin 2013]";"Culture. Culture best of";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998646"
"404194_151";"France 24";"2013-06-10T02:30:00+01:00";"2013-06-10T02:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998648"
"404194_152";"France 24";"2013-06-10T02:40:00+01:00";"2013-06-10T02:52:00+01:00";"2013-06-09";"720";"Une semaine au Maghreb : [émission du 09 juin 2013]";"Une semaine au Maghreb";"";"";"Production propre";"";"";"Gaudin, Marion (Présentateur)";"Magazine|Reportage";"Information";"0";"52998649"
"404194_153";"France 24";"2013-06-10T02:52:00+01:00";"2013-06-10T02:58:00+01:00";"2013-06-09";"360";"Les arts de vivre best of : [émission du 09 juin 2013]";"Les arts de vivre. Les arts de vivre best of";"";"";"Achat de droits commande";"";"";"";"Reportage|Best of";"";"0";"52998650"
"404194_155";"France 24";"2013-06-10T03:00:00+01:00";"2013-06-10T03:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998652"
"404194_156";"France 24";"2013-06-10T03:10:00+01:00";"2013-06-10T03:28:00+01:00";"2013-06-09";"1080";"Ici l'Europe : [émission du 09 juin 2013]";"Ici l'Europe";"";"";"Production propre";"";"";"Camaret, Caroline de (Présentateur)";"Magazine";"Société";"0";"52998653"
"404194_158";"France 24";"2013-06-10T03:30:00+01:00";"2013-06-10T03:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998655"
"404194_159";"France 24";"2013-06-10T03:40:00+01:00";"2013-06-10T03:58:00+01:00";"2013-06-09";"1080";"Ici l'Europe : [émission du 09 juin 2013]";"Ici l'Europe";"";"";"Production propre";"";"";"Camaret, Caroline de (Présentateur)";"Magazine";"Société";"0";"52998656"
"404194_161";"France 24";"2013-06-10T04:00:00+01:00";"2013-06-10T04:10:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998658"
"404194_162";"France 24";"2013-06-10T04:10:00+01:00";"2013-06-10T04:20:00+01:00";"2013-06-09";"600";"Sports : [émission du 09 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998659"
"404194_163";"France 24";"2013-06-10T04:20:00+01:00";"2013-06-10T04:28:00+01:00";"2013-06-09";"480";"Les observateurs : [émission du 09 juin 2013]";"Les observateurs";"";"";"Production propre";"";"";"Pain, Julien (Présentateur)";"Magazine|Reportage";"Information";"0";"52998660"
"404194_165";"France 24";"2013-06-10T04:30:00+01:00";"2013-06-10T04:40:00+01:00";"2013-06-09";"600";"Le journal : [émission du 09 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998662"
"404194_166";"France 24";"2013-06-10T04:40:00+01:00";"2013-06-10T04:58:00+01:00";"2013-06-09";"1080";"Grozny";"Billet retour";"";"";"";"";"";"";"Magazine|Reportage";"";"0";"53216530"
